eam|eam_predictions|eam_predictions_model_id_fkey|model_id|eam_ml_models|model_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_alert_id_fkey|alert_id|eam_alerts|alert_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_component_id_fkey|component_id|eam_components|component_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_model_id_fkey|model_id|eam_ml_models|model_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_prediction_id_fkey|prediction_id|eam_predictions|prediction_id
eam|eam_predictive_maintenance|eam_predictive_maintenance_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_prompt_templates|eam_prompt_templates_llm_config_id_fkey|llm_config_id|eam_llm_configs|llm_config_id
eam|eam_rca_actions|eam_rca_actions_rca_cause_id_fkey|rca_cause_id|eam_rca_causes|rca_cause_id
eam|eam_rca_actions|eam_rca_actions_rca_study_id_fkey|rca_study_id|eam_rca_studies|rca_study_id
eam|eam_rca_causes|eam_rca_causes_parent_cause_id_fkey|parent_cause_id|eam_rca_causes|rca_cause_id
eam|eam_rca_causes|eam_rca_causes_rca_study_id_fkey|rca_study_id|eam_rca_studies|rca_study_id
eam|eam_rca_studies|eam_rca_studies_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_rca_studies|eam_rca_studies_failure_history_id_fkey|failure_history_id|eam_failure_history|failure_history_id
eam|eam_rca_studies|eam_rca_studies_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_rcm_analyses|eam_rcm_analyses_rcm_study_id_fkey|rcm_study_id|eam_rcm_studies|rcm_study_id
eam|eam_rcm_studies|eam_rcm_studies_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_safety_plans|eam_safety_plans_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_scenarios|eam_scenarios_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_scipy_analyses|eam_scipy_analyses_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_scipy_analyses|eam_scipy_analyses_component_id_fkey|component_id|eam_components|component_id
eam|eam_spare_parts_consumption|eam_spare_parts_consumption_asset_bom_id_fkey|asset_bom_id|eam_asset_bom|asset_bom_id
eam|eam_spare_parts_consumption|eam_spare_parts_consumption_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_spare_parts_storage|eam_spare_parts_storage_storage_opt_problem_id_fkey|storage_opt_problem_id|eam_storage_optimization_problems|storage_opt_problem_id
eam|eam_storage_locations|eam_storage_locations_parent_location_id_fkey|parent_location_id|eam_storage_locations|storage_location_id
eam|eam_storage_locations|eam_storage_locations_physical_location_id_fkey|physical_location_id|eam_physical_locations|physical_location_id
eam|eam_storage_optimization_problems|eam_storage_optimization_problems_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_storage_optimization_problems|eam_storage_optimization_problems_storage_location_id_fkey|storage_location_id|eam_storage_locations|storage_location_id
eam|eam_technician_certifications|eam_technician_certifications_technician_id_fkey|technician_id|eam_technicians|technician_id
eam|eam_technician_routes|eam_technician_routes_routing_problem_id_fkey|routing_problem_id|eam_technician_routing_problems|routing_problem_id
eam|eam_technician_routes|eam_technician_routes_technician_id_fkey|technician_id|eam_technicians|technician_id
eam|eam_technician_routing_problems|eam_technician_routing_problems_problem_id_fkey|problem_id|eam_optimization_problems|problem_id
eam|eam_technician_skills|eam_technician_skills_technician_id_fkey|technician_id|eam_technicians|technician_id
eam|eam_technicians|eam_technicians_primary_craft_code_fkey|primary_craft_code|eam_crafts|craft_code
eam|eam_technicians|eam_technicians_supervisor_id_fkey|supervisor_id|eam_technicians|technician_id
eam|eam_vector_documents|eam_vector_documents_document_id_fkey|document_id|eam_documents|document_id
eam|eam_warranties|eam_warranties_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_warranty_claims|eam_warranty_claims_warranty_id_fkey|warranty_id|eam_warranties|warranty_id
eam|eam_warranty_claims|eam_warranty_claims_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_wo_labor|eam_wo_labor_craft_code_fkey|craft_code|eam_crafts|craft_code
eam|eam_wo_labor|eam_wo_labor_technician_id_fkey|technician_id|eam_technicians|technician_id
eam|eam_wo_labor|eam_wo_labor_wo_task_id_fkey|wo_task_id|eam_wo_tasks|wo_task_id
eam|eam_wo_labor|eam_wo_labor_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_wo_operations|eam_wo_operations_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_wo_tasks|eam_wo_tasks_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_wo_tools|eam_wo_tools_tool_id_fkey|tool_id|eam_tools|tool_id
eam|eam_wo_tools|eam_wo_tools_wo_task_id_fkey|wo_task_id|eam_wo_tasks|wo_task_id
eam|eam_wo_tools|eam_wo_tools_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_work_orders|eam_work_orders_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_work_orders|eam_work_orders_component_id_fkey|component_id|eam_components|component_id
eam|eam_work_orders|eam_work_orders_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
